From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is_Laundering
268792,8198B2991,69465,8198B5991,0.013931,Bitcoin,0.013931,Bitcoin,Bitcoin,0
69289,8197BB761,217,8198490B1,0.002634,Bitcoin,0.002634,Bitcoin,Bitcoin,0
69289,8197BB761,217,8198490B1,0.012243,Bitcoin,0.012243,Bitcoin,Bitcoin,0
70,10042BA51,169500,8198C4141,0.04418,Bitcoin,0.04418,Bitcoin,Bitcoin,0
70,10042BA51,169500,8198C4141,0.296044,Bitcoin,0.296044,Bitcoin,Bitcoin,0
169309,8198CEFB1,169309,8198CEFB1,0.305381,Bitcoin,0.305381,Bitcoin,Bitcoin,0
169309,8198CEFB1,169309,8198CEFB1,0.116983,Bitcoin,0.116983,Bitcoin,Bitcoin,0
219,8196048E1,169309,81993B901,0.047578,Bitcoin,0.047578,Bitcoin,Bitcoin,0
219,8196048E1,169309,81993B901,0.02416,Bitcoin,0.02416,Bitcoin,Bitcoin,0
217,819509C31,169500,819863361,0.024602,Bitcoin,0.024602,Bitcoin,Bitcoin,0
217,819509C31,169500,819863361,0.017846,Bitcoin,0.017846,Bitcoin,Bitcoin,0
268792,81994FC81,169489,8199664D1,0.002086,Bitcoin,0.002086,Bitcoin,Bitcoin,0
268792,81994FC81,169489,8199664D1,0.011915,Bitcoin,0.011915,Bitcoin,Bitcoin,0
217,81997CE31,217,81997CE31,0.000327,Bitcoin,0.000327,Bitcoin,Bitcoin,0
217,81997CE31,217,81997CE31,0.000583,Bitcoin,0.000583,Bitcoin,Bitcoin,0
118,8000E6FC1,268792,819A39E41,0.12842,Bitcoin,0.12842,Bitcoin,Bitcoin,0
118,8000E6FC1,268792,819A39E41,0.111848,Bitcoin,0.111848,Bitcoin,Bitcoin,0
20,8197205F1,269329,819D2E341,0.038555,Bitcoin,0.038555,Bitcoin,Bitcoin,0
20,8197205F1,269329,819D2E341,0.004184,Bitcoin,0.004184,Bitcoin,Bitcoin,0
20,8197205F1,269329,819D2E341,0.005374,Bitcoin,0.005374,Bitcoin,Bitcoin,0
169261,819607671,269077,819D37311,1.010038,Bitcoin,1.010038,Bitcoin,Bitcoin,0
169309,81997B611,169671,819D4FCF1,0.001212,Bitcoin,0.001212,Bitcoin,Bitcoin,0
169309,81997B611,169671,819D4FCF1,0.012616,Bitcoin,0.012616,Bitcoin,Bitcoin,0
169500,819D510F1,169500,819D506B1,0.174148,Bitcoin,0.174148,Bitcoin,Bitcoin,0
169500,819D510F1,169500,819D506B1,0.274136,Bitcoin,0.274136,Bitcoin,Bitcoin,0
268792,819972681,169309,819D0E651,16.507559,Bitcoin,16.507559,Bitcoin,Bitcoin,0
170412,819DE6BE1,170412,819DE6BE1,0.056436,Bitcoin,0.056436,Bitcoin,Bitcoin,0
170412,819DE6BE1,170412,819DE6BE1,0.162494,Bitcoin,0.162494,Bitcoin,Bitcoin,0
170412,819DE6BE1,170412,819DE6BE1,0.001218,Bitcoin,0.001218,Bitcoin,Bitcoin,0
217,819601D41,169500,819E3E251,0.008933,Bitcoin,0.008933,Bitcoin,Bitcoin,0
217,819601D41,169500,819E3E251,0.001036,Bitcoin,0.001036,Bitcoin,Bitcoin,0
269329,819D636E1,69289,819F072E1,16.559304,Bitcoin,16.559304,Bitcoin,Bitcoin,0
269329,819D636E1,69289,819F072E1,86.151424,Bitcoin,86.151424,Bitcoin,Bitcoin,0
269329,819ED1351,214,819F75A51,0.034671,Bitcoin,0.034671,Bitcoin,Bitcoin,0
269329,819ED1351,214,819F75A51,0.043569,Bitcoin,0.043569,Bitcoin,Bitcoin,0
214,819D3C341,69289,819F9F381,0.076225,Bitcoin,0.076225,Bitcoin,Bitcoin,0
214,819D3C341,69289,819F9F381,0.052577,Bitcoin,0.052577,Bitcoin,Bitcoin,0
219,8195CD061,170412,819FB3821,11.942767,Bitcoin,11.942767,Bitcoin,Bitcoin,0
219,8195CD061,170412,819FB3821,0.723038,Bitcoin,0.723038,Bitcoin,Bitcoin,0
219,8195CD061,170412,819FB3821,6.452711,Bitcoin,6.452711,Bitcoin,Bitcoin,0
169309,81971B541,70426,81A0CF941,0.910279,Bitcoin,0.910279,Bitcoin,Bitcoin,0
169309,81971B541,70426,81A0CF941,0.775382,Bitcoin,0.775382,Bitcoin,Bitcoin,0
70,10042BA51,69314,81A209AB1,0.006289,Bitcoin,0.006289,Bitcoin,Bitcoin,0
70,10042BA51,69314,81A209AB1,0.002336,Bitcoin,0.002336,Bitcoin,Bitcoin,0
270010,819F16DD1,269077,81A2353F1,0.131384,Bitcoin,0.131384,Bitcoin,Bitcoin,0
270010,819F16DD1,269077,81A2353F1,0.021147,Bitcoin,0.021147,Bitcoin,Bitcoin,0
169309,819A3D771,169335,81A2CF901,0.704735,Bitcoin,0.704735,Bitcoin,Bitcoin,0
169309,819A3D771,169335,81A2CF901,0.967362,Bitcoin,0.967362,Bitcoin,Bitcoin,0
170412,819DD53C1,219,81A3237F1,0.105726,Bitcoin,0.105726,Bitcoin,Bitcoin,0
170412,819DD53C1,219,81A3237F1,0.054315,Bitcoin,0.054315,Bitcoin,Bitcoin,0
270575,81A3356F1,270575,81A3356F1,0.036803,Bitcoin,0.036803,Bitcoin,Bitcoin,0
214,81A1013A1,169261,81A33ED41,24.510722,Bitcoin,24.510722,Bitcoin,Bitcoin,0
214,81A1013A1,169261,81A33ED41,1.396537,Bitcoin,1.396537,Bitcoin,Bitcoin,0
214,81A1013A1,169261,81A33ED41,55.412247,Bitcoin,55.412247,Bitcoin,Bitcoin,0
169489,819F51C01,170558,81A3C41A1,0.180116,Bitcoin,0.180116,Bitcoin,Bitcoin,0
169489,819F51C01,170558,81A3C41A1,0.110751,Bitcoin,0.110751,Bitcoin,Bitcoin,0
169489,819F51C01,170558,81A3C41A1,0.030752,Bitcoin,0.030752,Bitcoin,Bitcoin,0
169489,819F51C01,170558,81A3C41A1,0.109868,Bitcoin,0.109868,Bitcoin,Bitcoin,0
219,81950BA71,169671,81A41D1E1,0.00724,Bitcoin,0.00724,Bitcoin,Bitcoin,0
219,81950BA71,169671,81A41D1E1,0.010015,Bitcoin,0.010015,Bitcoin,Bitcoin,0
2545,80A313571,2545,80A313570,1e-06,Bitcoin,0.01,US Dollar,ACH,0
2545,80A313571,118,81A432811,1e-06,Bitcoin,1e-06,Bitcoin,Bitcoin,0
269329,81A20DC01,169804,819F5E151,0.027975,Bitcoin,0.027975,Bitcoin,Bitcoin,0
269329,81A20DC01,169804,819F5E151,0.061211,Bitcoin,0.061211,Bitcoin,Bitcoin,0
269329,81A20DC01,169804,819F5E151,0.007265,Bitcoin,0.007265,Bitcoin,Bitcoin,0
269329,81A20DC01,169804,819F5E151,0.007743,Bitcoin,0.007743,Bitcoin,Bitcoin,0
219,819DD3131,170412,81A697FB1,0.005085,Bitcoin,0.005085,Bitcoin,Bitcoin,0
219,819DD3131,170412,81A697FB1,0.014836,Bitcoin,0.014836,Bitcoin,Bitcoin,0
214,81A6B5221,269999,81A827531,0.021306,Bitcoin,0.021306,Bitcoin,Bitcoin,0
214,81A6B5221,269999,81A827531,0.018016,Bitcoin,0.018016,Bitcoin,Bitcoin,0
170558,81A497A71,71356,81A8643C1,0.005968,Bitcoin,0.005968,Bitcoin,Bitcoin,0
170558,81A497A71,71356,81A8643C1,0.002266,Bitcoin,0.002266,Bitcoin,Bitcoin,0
170412,81A44F0D1,269077,81A8BCBC1,0.366345,Bitcoin,0.366345,Bitcoin,Bitcoin,0
219,819968FF1,70426,81A8D7481,0.369873,Bitcoin,0.369873,Bitcoin,Bitcoin,0
70,10042BA51,171723,81A82C111,0.048691,Bitcoin,0.048691,Bitcoin,Bitcoin,0
219,819510791,269999,81AA662E1,0.002415,Bitcoin,0.002415,Bitcoin,Bitcoin,0
219,819510791,269999,81AA662E1,0.009285,Bitcoin,0.009285,Bitcoin,Bitcoin,0
214,8197C2F31,271930,81AA82D61,0.172561,Bitcoin,0.172561,Bitcoin,Bitcoin,0
214,8197C2F31,271930,81AA82D61,0.231135,Bitcoin,0.231135,Bitcoin,Bitcoin,0
269294,81A113401,169671,81AB3A9C1,0.140404,Bitcoin,0.140404,Bitcoin,Bitcoin,0
169489,81A0ECBE1,171316,81AB47B01,0.057077,Bitcoin,0.057077,Bitcoin,Bitcoin,0
169489,81A0ECBE1,171316,81AB47B01,0.282332,Bitcoin,0.282332,Bitcoin,Bitcoin,0
118,81A6A2151,170558,81AB53191,0.05923,Bitcoin,0.05923,Bitcoin,Bitcoin,0
118,81A6A2151,170558,81AB53191,0.030386,Bitcoin,0.030386,Bitcoin,Bitcoin,0
170727,81A256251,170566,81AB78B31,0.179181,Bitcoin,0.179181,Bitcoin,Bitcoin,0
268792,81A17A351,70997,81ABDAA71,0.027635,Bitcoin,0.027635,Bitcoin,Bitcoin,0
270010,819F82B91,71657,81AC1C9B1,0.008418,Bitcoin,0.008418,Bitcoin,Bitcoin,0
270010,819F82B91,71657,81AC1C9B1,0.010023,Bitcoin,0.010023,Bitcoin,Bitcoin,0
269077,819D878F1,20,81AC23491,0.239567,Bitcoin,0.239567,Bitcoin,Bitcoin,0
269077,819D878F1,20,81AC23491,0.137671,Bitcoin,0.137671,Bitcoin,Bitcoin,0
270308,81A84DF91,270392,81AC477F1,0.001331,Bitcoin,0.001331,Bitcoin,Bitcoin,0
270308,81A84DF91,270392,81AC477F1,0.001171,Bitcoin,0.001171,Bitcoin,Bitcoin,0
269294,819D85611,169335,81ACA74D1,1.382097,Bitcoin,1.382097,Bitcoin,Bitcoin,0
269294,819D85611,169335,81ACA74D1,0.188362,Bitcoin,0.188362,Bitcoin,Bitcoin,0
170558,81A2206B1,171723,81AD10C31,0.43021,Bitcoin,0.43021,Bitcoin,Bitcoin,0
70,10042BA51,169500,81AD64541,0.104163,Bitcoin,0.104163,Bitcoin,Bitcoin,0
70,10042BA51,169500,81AD64541,0.003964,Bitcoin,0.003964,Bitcoin,Bitcoin,0
70,10042BA51,169500,81AD64541,0.006823,Bitcoin,0.006823,Bitcoin,Bitcoin,0
72523,81AA394E1,71528,81AD6E341,0.008148,Bitcoin,0.008148,Bitcoin,Bitcoin,0
72523,81AA394E1,71528,81AD6E341,0.018921,Bitcoin,0.018921,Bitcoin,Bitcoin,0
169804,81A1E9411,72475,81AD72DC1,1.652479,Bitcoin,1.652479,Bitcoin,Bitcoin,0
219,81994C9E1,72523,81AD91151,0.026363,Bitcoin,0.026363,Bitcoin,Bitcoin,0
219,81994C9E1,72523,81AD91151,0.017594,Bitcoin,0.017594,Bitcoin,Bitcoin,0
169261,81AA8E821,69465,81ADE2141,0.003519,Bitcoin,0.003519,Bitcoin,Bitcoin,0
169261,81AA8E821,69465,81ADE2141,0.010914,Bitcoin,0.010914,Bitcoin,Bitcoin,0
71535,81AA40B11,171546,81AF59B11,0.008521,Bitcoin,0.008521,Bitcoin,Bitcoin,0
71535,81AA40B11,171546,81AF59B11,0.006583,Bitcoin,0.006583,Bitcoin,Bitcoin,0
169335,8197CF3A1,270392,81AFBB401,59.706673,Bitcoin,59.706673,Bitcoin,Bitcoin,0
70874,81A48CDB1,270290,81B17F551,0.006588,Bitcoin,0.006588,Bitcoin,Bitcoin,0
70874,81A48CDB1,270290,81B17F551,0.030428,Bitcoin,0.030428,Bitcoin,Bitcoin,0
171546,81AA3DF61,272717,81B1A7021,0.097046,Bitcoin,0.097046,Bitcoin,Bitcoin,0
171546,81AA3DF61,272717,81B1A7021,0.005244,Bitcoin,0.005244,Bitcoin,Bitcoin,0
70426,81ACF8831,71356,81B1DAA11,0.084561,Bitcoin,0.084561,Bitcoin,Bitcoin,0
70426,81ACF8831,71356,81B1DAA11,0.399828,Bitcoin,0.399828,Bitcoin,Bitcoin,0
20,8195C03C1,169261,81B1DDC21,0.018508,Bitcoin,0.018508,Bitcoin,Bitcoin,0
71535,81B11A141,170412,81B239D61,0.187018,Bitcoin,0.187018,Bitcoin,Bitcoin,0
71535,81B11A141,170412,81B239D61,0.139858,Bitcoin,0.139858,Bitcoin,Bitcoin,0
169335,81ABEFF81,71705,81B2A8E11,0.27902,Bitcoin,0.27902,Bitcoin,Bitcoin,0
169335,81ABEFF81,71705,81B2A8E11,0.217701,Bitcoin,0.217701,Bitcoin,Bitcoin,0
169335,81ABEFF81,71705,81B2A8E11,0.018654,Bitcoin,0.018654,Bitcoin,Bitcoin,0
70997,81B2F3991,269077,81B2F38F1,0.0647,Bitcoin,0.0647,Bitcoin,Bitcoin,0
269999,819D3C2A1,71716,81B303BC1,0.042023,Bitcoin,0.042023,Bitcoin,Bitcoin,0
269999,819D3C2A1,71716,81B303BC1,0.027544,Bitcoin,0.027544,Bitcoin,Bitcoin,0
69314,81A6947F1,172943,81ADA5271,0.024072,Bitcoin,0.024072,Bitcoin,Bitcoin,0
69314,81A6947F1,172943,81ADA5271,0.090317,Bitcoin,0.090317,Bitcoin,Bitcoin,0
272545,81AD8AB41,273635,81B325EC1,0.0315,Bitcoin,0.0315,Bitcoin,Bitcoin,0
272545,81AD8AB41,273635,81B325EC1,0.058409,Bitcoin,0.058409,Bitcoin,Bitcoin,0
69314,81AB53A41,170727,81B346791,0.017922,Bitcoin,0.017922,Bitcoin,Bitcoin,0
69314,81AB53A41,170727,81B346791,0.067184,Bitcoin,0.067184,Bitcoin,Bitcoin,0
70,10042BA51,169500,81B34EA71,0.013775,Bitcoin,0.013775,Bitcoin,Bitcoin,0
70,10042BA51,169500,81B34EA71,0.01658,Bitcoin,0.01658,Bitcoin,Bitcoin,0
70,10042BA51,169500,81B34EA71,0.019319,Bitcoin,0.019319,Bitcoin,Bitcoin,0
72146,81ACB1FE1,272545,81B386881,0.008446,Bitcoin,0.008446,Bitcoin,Bitcoin,0
72146,81ACB1FE1,272545,81B386881,0.008263,Bitcoin,0.008263,Bitcoin,Bitcoin,0
71535,81AC0AFF1,71642,81B404E01,0.024737,Bitcoin,0.024737,Bitcoin,Bitcoin,0
71535,81AC0AFF1,71642,81B404E01,0.003443,Bitcoin,0.003443,Bitcoin,Bitcoin,0
270010,819D82231,269294,81B411531,0.736537,Bitcoin,0.736537,Bitcoin,Bitcoin,0
270010,819D82231,269294,81B411531,0.344948,Bitcoin,0.344948,Bitcoin,Bitcoin,0
170566,81A6A23F1,72146,81B42F211,0.016791,Bitcoin,0.016791,Bitcoin,Bitcoin,0
169261,81985E2E1,270575,81B47D5D1,0.008842,Bitcoin,0.008842,Bitcoin,Bitcoin,0
169261,81985E2E1,270575,81B47D5D1,0.041923,Bitcoin,0.041923,Bitcoin,Bitcoin,0
171316,81B393CA1,217,81B53F651,0.011996,Bitcoin,0.011996,Bitcoin,Bitcoin,0
171316,81B393CA1,217,81B53F651,0.005116,Bitcoin,0.005116,Bitcoin,Bitcoin,0
72474,81B350131,73607,81B54A211,0.014265,Bitcoin,0.014265,Bitcoin,Bitcoin,0
72474,81B350131,73607,81B54A211,0.012447,Bitcoin,0.012447,Bitcoin,Bitcoin,0
70,10042BA51,72523,81B561F01,0.753428,Bitcoin,0.753428,Bitcoin,Bitcoin,0
70,10042BA51,72523,81B561F01,0.061564,Bitcoin,0.061564,Bitcoin,Bitcoin,0
269294,81A3B3CA1,268792,81B787D01,0.020375,Bitcoin,0.020375,Bitcoin,Bitcoin,0
269294,81A3B3CA1,268792,81B787D01,0.022411,Bitcoin,0.022411,Bitcoin,Bitcoin,0
269294,81A3B3CA1,268792,81B787D01,0.026686,Bitcoin,0.026686,Bitcoin,Bitcoin,0
269294,81A3B3CA1,268792,81B787D01,0.005355,Bitcoin,0.005355,Bitcoin,Bitcoin,0
269294,81A3B3CA1,268792,81B787D01,0.001731,Bitcoin,0.001731,Bitcoin,Bitcoin,0
269329,81ABCC051,170943,81B795F11,0.004138,Bitcoin,0.004138,Bitcoin,Bitcoin,0
269329,81ABCC051,170943,81B795F11,0.000462,Bitcoin,0.000462,Bitcoin,Bitcoin,0
72474,81AF024E1,73607,81B7965C1,3.794444,Bitcoin,3.794444,Bitcoin,Bitcoin,0
72474,81AF024E1,73607,81B7965C1,0.939431,Bitcoin,0.939431,Bitcoin,Bitcoin,0
219,8195ED521,71696,81B79A7A1,0.010462,Bitcoin,0.010462,Bitcoin,Bitcoin,0
219,8196F97E1,269999,81B80D121,0.332245,Bitcoin,0.332245,Bitcoin,Bitcoin,0
219,8196F97E1,269999,81B80D121,0.907918,Bitcoin,0.907918,Bitcoin,Bitcoin,0
270575,81A252BE1,75221,81BA79F71,0.011439,Bitcoin,0.011439,Bitcoin,Bitcoin,0
270575,81A252BE1,75221,81BA79F71,0.045541,Bitcoin,0.045541,Bitcoin,Bitcoin,0
270575,81A252BE1,75221,81BA79F71,0.006403,Bitcoin,0.006403,Bitcoin,Bitcoin,0
169500,81A398001,70997,81BA7A801,0.190943,Bitcoin,0.190943,Bitcoin,Bitcoin,0
169500,81A398001,70997,81BA7A801,0.057837,Bitcoin,0.057837,Bitcoin,Bitcoin,0
169261,8196095F1,71172,81BA824A1,0.025073,Bitcoin,0.025073,Bitcoin,Bitcoin,0
214,8195C2DB1,174291,81BA73B71,0.111026,Bitcoin,0.111026,Bitcoin,Bitcoin,0
214,8195C2DB1,174291,81BA73B71,0.009518,Bitcoin,0.009518,Bitcoin,Bitcoin,0
217,81B1684C1,74314,81BAE7B41,0.003047,Bitcoin,0.003047,Bitcoin,Bitcoin,0
217,81B1684C1,74314,81BAE7B41,0.007419,Bitcoin,0.007419,Bitcoin,Bitcoin,0
217,81B1684C1,74314,81BAE7B41,0.002905,Bitcoin,0.002905,Bitcoin,Bitcoin,0
217,81B1684C1,74314,81BAE7B41,0.003296,Bitcoin,0.003296,Bitcoin,Bitcoin,0
70846,81AB68F71,174291,81BB0F501,0.01947,Bitcoin,0.01947,Bitcoin,Bitcoin,0
70846,81AB68F71,174291,81BB0F501,0.071914,Bitcoin,0.071914,Bitcoin,Bitcoin,0
69465,819789CB1,275121,81BB2A4A1,2.2884,Bitcoin,2.2884,Bitcoin,Bitcoin,0
69465,819789CB1,275121,81BB2A4A1,1.883872,Bitcoin,1.883872,Bitcoin,Bitcoin,0
69465,819789CB1,275121,81BB2A4A1,6.865718,Bitcoin,6.865718,Bitcoin,Bitcoin,0
20,8195B88D1,268792,81BB334F1,0.027548,Bitcoin,0.027548,Bitcoin,Bitcoin,0
219,81959C2D1,270372,81BB68811,49.178216,Bitcoin,49.178216,Bitcoin,Bitcoin,0
169309,81967BB11,70846,81BB785E1,0.044209,Bitcoin,0.044209,Bitcoin,Bitcoin,0
169309,81967BB11,70846,81BB785E1,0.004237,Bitcoin,0.004237,Bitcoin,Bitcoin,0
169309,81967BB11,70846,81BB785E1,0.00564,Bitcoin,0.00564,Bitcoin,Bitcoin,0
70,10042BA51,270308,81BB9E071,0.001167,Bitcoin,0.001167,Bitcoin,Bitcoin,0
70,10042BA51,270308,81BB9E071,0.004561,Bitcoin,0.004561,Bitcoin,Bitcoin,0
70,10042BA51,270308,81BB9E071,0.003546,Bitcoin,0.003546,Bitcoin,Bitcoin,0
171546,81BADA0C1,273635,81BC0E831,0.014734,Bitcoin,0.014734,Bitcoin,Bitcoin,0
269294,819D7DCF1,274577,81BB2F091,38.394243,Bitcoin,38.394243,Bitcoin,Bitcoin,0
71716,81AEF4AF1,273676,81BCBB691,0.006447,Bitcoin,0.006447,Bitcoin,Bitcoin,0
71716,81AEF4AF1,273676,81BCBB691,0.036273,Bitcoin,0.036273,Bitcoin,Bitcoin,0
70850,81B0F2F91,72475,81BE3FD91,0.016261,Bitcoin,0.016261,Bitcoin,Bitcoin,0
70850,81B0F2F91,72475,81BE3FD91,0.082148,Bitcoin,0.082148,Bitcoin,Bitcoin,0
74307,81B769251,270290,81BE4D471,0.085422,Bitcoin,0.085422,Bitcoin,Bitcoin,0
74307,81B769251,270290,81BE4D471,0.164627,Bitcoin,0.164627,Bitcoin,Bitcoin,0
170727,81AC6CEC1,75388,81BE5F1E1,0.028048,Bitcoin,0.028048,Bitcoin,Bitcoin,0
170727,81AC6CEC1,75388,81BE5F1E1,0.03288,Bitcoin,0.03288,Bitcoin,Bitcoin,0
118,81959A131,70997,81BE62861,0.194194,Bitcoin,0.194194,Bitcoin,Bitcoin,0
118,81959A131,70997,81BE62861,0.167031,Bitcoin,0.167031,Bitcoin,Bitcoin,0
69289,81BAE6DB1,171316,81BEA4251,0.123651,Bitcoin,0.123651,Bitcoin,Bitcoin,0
69289,81BAE6DB1,171316,81BEA4251,0.024449,Bitcoin,0.024449,Bitcoin,Bitcoin,0
69289,81BAE6DB1,171316,81BEA4251,0.009127,Bitcoin,0.009127,Bitcoin,Bitcoin,0
118,81AD17911,71705,81BECB1D1,0.00644,Bitcoin,0.00644,Bitcoin,Bitcoin,0
118,81AD17911,71705,81BECB1D1,0.003669,Bitcoin,0.003669,Bitcoin,Bitcoin,0
69314,81A0759F1,71657,81BECF2D1,0.091379,Bitcoin,0.091379,Bitcoin,Bitcoin,0
69314,81A0759F1,71657,81BECF2D1,0.151185,Bitcoin,0.151185,Bitcoin,Bitcoin,0
219,819509651,270392,81BEF9A21,0.066986,Bitcoin,0.066986,Bitcoin,Bitcoin,0
219,819509651,270392,81BEF9A21,0.076464,Bitcoin,0.076464,Bitcoin,Bitcoin,0
268792,81A80DA81,70426,81BF300F1,0.027537,Bitcoin,0.027537,Bitcoin,Bitcoin,0
268792,81A80DA81,70426,81BF300F1,0.031497,Bitcoin,0.031497,Bitcoin,Bitcoin,0
268792,81A80DA81,70426,81BF300F1,0.032778,Bitcoin,0.032778,Bitcoin,Bitcoin,0
214,819683DC1,172943,81BF3E6E1,0.25877,Bitcoin,0.25877,Bitcoin,Bitcoin,0
214,819683DC1,172943,81BF3E6E1,0.23736,Bitcoin,0.23736,Bitcoin,Bitcoin,0
169335,819728801,170727,81ADE6BC1,0.013028,Bitcoin,0.013028,Bitcoin,Bitcoin,0
169335,819728801,170727,81ADE6BC1,0.00489,Bitcoin,0.00489,Bitcoin,Bitcoin,0
169335,819728801,170727,81ADE6BC1,0.000527,Bitcoin,0.000527,Bitcoin,Bitcoin,0
269077,81A092E01,174431,81BF55901,0.006876,Bitcoin,0.006876,Bitcoin,Bitcoin,0
269077,81A092E01,174431,81BF55901,0.012984,Bitcoin,0.012984,Bitcoin,Bitcoin,0
269077,81A092E01,174431,81BF55901,0.006575,Bitcoin,0.006575,Bitcoin,Bitcoin,0
72146,81ABF4801,71642,81BFF6D01,0.252973,Bitcoin,0.252973,Bitcoin,Bitcoin,0
69289,819F9F381,69521,81C03F031,0.710939,Bitcoin,0.710939,Bitcoin,Bitcoin,0
69289,819F9F381,69521,81C03F031,1.343437,Bitcoin,1.343437,Bitcoin,Bitcoin,0
69314,8196ED4C1,270575,81C07D7D1,0.004643,Bitcoin,0.004643,Bitcoin,Bitcoin,0
69314,8196ED4C1,270575,81C07D7D1,0.013132,Bitcoin,0.013132,Bitcoin,Bitcoin,0
171316,81A347EE1,176507,81C0E4DD1,0.232145,Bitcoin,0.232145,Bitcoin,Bitcoin,0
171316,81A347EE1,176507,81C0E4DD1,0.03446,Bitcoin,0.03446,Bitcoin,Bitcoin,0
171316,81A347EE1,176507,81C0E4DD1,0.010267,Bitcoin,0.010267,Bitcoin,Bitcoin,0
169335,81B77CCB1,273635,81C140D41,0.008818,Bitcoin,0.008818,Bitcoin,Bitcoin,0
169335,81B77CCB1,273635,81C140D41,0.011096,Bitcoin,0.011096,Bitcoin,Bitcoin,0
72146,81ABD1331,73607,81C13F781,0.047907,Bitcoin,0.047907,Bitcoin,Bitcoin,0
72146,81ABD1331,73607,81C13F781,0.035916,Bitcoin,0.035916,Bitcoin,Bitcoin,0
70846,81ADE2901,269999,81C143751,0.043843,Bitcoin,0.043843,Bitcoin,Bitcoin,0
71399,81BCB3271,69521,81C17D0D1,6.295859,Bitcoin,6.295859,Bitcoin,Bitcoin,0
71399,81BCB3271,69521,81C17D0D1,2.304487,Bitcoin,2.304487,Bitcoin,Bitcoin,0
71399,81BCB3271,69521,81C17D0D1,0.180689,Bitcoin,0.180689,Bitcoin,Bitcoin,0
169671,81AB83F51,270290,81AB83F01,0.168813,Bitcoin,0.168813,Bitcoin,Bitcoin,0
170943,81AB8C9A1,171474,81C1B6431,0.057849,Bitcoin,0.057849,Bitcoin,Bitcoin,0
170943,81AB8C9A1,171474,81C1B6431,0.094206,Bitcoin,0.094206,Bitcoin,Bitcoin,0
76706,81C156C51,71172,81C1D3651,13.911307,Bitcoin,13.911307,Bitcoin,Bitcoin,0
76706,81C156C51,71172,81C1D3651,1.118039,Bitcoin,1.118039,Bitcoin,Bitcoin,0
76706,81C156C51,71172,81C1D3651,0.504074,Bitcoin,0.504074,Bitcoin,Bitcoin,0
76706,81C156C51,71172,81C1D3651,1.949933,Bitcoin,1.949933,Bitcoin,Bitcoin,0
214,8000E3231,169804,81C1D4171,0.0042,Bitcoin,0.0042,Bitcoin,Bitcoin,0
214,8000E3231,169804,81C1D4171,0.004052,Bitcoin,0.004052,Bitcoin,Bitcoin,0
72332,81B51AAC1,76617,81C1DFA71,0.200538,Bitcoin,0.200538,Bitcoin,Bitcoin,0
72332,81B51AAC1,76617,81C1DFA71,0.213177,Bitcoin,0.213177,Bitcoin,Bitcoin,0
224,80005B2F0,224,80005B2F0,1564.93,US Dollar,1564.93,US Dollar,Cheque,0
224,80005B2F0,224,80005B2F0,2263.3,US Dollar,2263.3,US Dollar,Credit Card,0
12,8000FB2E0,12,8001004E0,76.74,US Dollar,76.74,US Dollar,Cheque,0
12,8000FB2E0,12,8001004E0,560.07,US Dollar,560.07,US Dollar,Credit Card,0
224,80005ACF0,12,8001079C0,80.07,US Dollar,80.07,US Dollar,Cheque,0
224,80005ACF0,12,8001079C0,43.26,US Dollar,43.26,US Dollar,Credit Card,0
20,8001584B0,20,80016D940,1038.22,US Dollar,1038.22,US Dollar,Cheque,0
20,8001584B0,20,80016D940,1243.89,US Dollar,1243.89,US Dollar,Credit Card,0
20,8001584B0,20,80016D940,1576.0,US Dollar,1576.0,US Dollar,ACH,0
11,80012F3F0,1291,8001E4BD0,33878.9,US Dollar,33878.9,US Dollar,Cheque,0
11,80012F3F0,1291,8001E4BD0,3417.51,US Dollar,3417.51,US Dollar,Credit Card,0
11,80012F3F0,1291,8001E4BD0,9479.2,US Dollar,9479.2,US Dollar,Cash,0
11,80012F3F0,1291,8001E4BD0,15531.82,US Dollar,15531.82,US Dollar,ACH,0
1231,800174C60,11,800249620,3035.18,US Dollar,3035.18,US Dollar,Cash,0
70,10042B660,224,80024D110,5374.11,US Dollar,5374.11,US Dollar,Cheque,0
1,800119110,1291,8002EBCF0,924.83,US Dollar,924.83,US Dollar,Cheque,0
1,800119110,1291,8002EBCF0,598.69,US Dollar,598.69,US Dollar,Credit Card,0
20,800043BE0,1217,80037CC70,154.16,US Dollar,154.16,US Dollar,Cheque,0
20,800055E30,11,8003D0920,501.89,US Dollar,501.89,US Dollar,Cheque,0
20,800055E30,11,8003D0920,386.52,US Dollar,386.52,US Dollar,Credit Card,0
20,800055E30,11,8003D0920,144.22,US Dollar,144.22,US Dollar,Cash,0
20,800055E30,11,8003D0920,39.91,US Dollar,39.91,US Dollar,Wire,0
1394,80035C880,1422,8003F82E0,1604.25,US Dollar,1604.25,US Dollar,Cheque,0
1394,80035C880,1422,8003F82E0,445.75,US Dollar,445.75,US Dollar,Cash,0
70,10042B660,11,800415730,183.09,US Dollar,183.09,US Dollar,Cheque,0
70,10042B660,11,800415730,6.98,US Dollar,6.98,US Dollar,Credit Card,0
70,10042B660,11,800415730,1.05,US Dollar,1.05,US Dollar,Cash,0
1,80018FAF0,20,800421690,237634.19,US Dollar,237634.19,US Dollar,Cheque,0
